IR64 Control,,OsEPF1oeW,,OsEPF1oeS,
Label,Y,Label,Y,Label,Y
,0.4936813186813186,,0.3135836385836385,,0.4417887667887668
,0.4814713064713064,,0.3387667887667888,,0.40592185592185587
,0.4631562881562881,,0.3937118437118437,,0.3578449328449328
,0.42805250305250303,,0.45247252747252736,,0.3196886446886446
,0.42194749694749695,,0.4532356532356532,,0.3181623931623931
