Stomagen,,epfl10,,Wild Type,
Label,Y,Label,Y,Label,Y
,100.6206654862032,,387.6669248930204,,473.5502434705621
,90.24549948354712,,371.52777777777766,,445.3067360188873
,86.21071270473647,,346.74265899365486,,437.237162461266
,83.32872214844308,,325.41592887708407,,431.4731813486792
,80.44673159214969,,306.9711893168067,,383.6321381142097
,80.44673159214969,,300.6308100929613,,309.27678176184145
,72.95355614578702,,288.5264497565293,,281.03327431016663
,66.03677881068297,,243.5673970783531,,268.92891397373455
,67.76597314445898,,244.72019330087048,,259.13014608233715
,64.88398258816571,,239.53261029954243,,261.4357385273718
,60.2727976980963,,234.92142540947304,,265.47052530618254
,55.66161280802701,,261.4357385273718,,
,53.93241847425099,,260.2829423048545,,
,,,264.8941271949239,,
,,,268.92891397373455,,
,,,271.81090453002787,,
,,,278.1512837538732,,
,,,306.9711893168067,,
,,,286.2208573114946,,
