IR64 Control,,OsEPF1oeW,,OsEPF1oeS,
Label,Y,Label,Y,Label,Y
,50.373831775700936,,54.168224299065415,,50.63551401869158
,45.532710280373834,,52.59813084112149,,35.98130841121495
,43.4392523364486,,46.971962616822424,,29.308411214953274
,29.9626168224299,,25.906542056074763,,23.420560747663547
,25.64485981308411,,19.23364485981308,,18.448598130841113
