Stomagen,,Allele 1,,Allele 2,,Allele 3,,Allele 4,,Wild Type,,Allele 5,,Allele 6,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
78.80422349765388,0.13818788159158968,265.9283510159678,0.23906582820308186,325.9789841847602,0.28105068908895897,353.3824075156703,0.2850057699444358,336.19204001850454,0.2950652995033274,371.71405477126115,0.30000660874693086,437.9769100549542,0.36704167069122423,388.13424906842084,0.33806892414683626
