IR64 Control,,OsEPF1oeW,,OsEPF1oeS,
Label,Y,Label,Y,Label,Y
,30.06252415706068,,30.38817080841841,,27.338933982068824
,29.6480647826054,,28.99677147988995,,26.450806751093225
,28.759937551629797,,26.450806751093225,,24.526531083979414
,27.69418487445907,,25.059407422564778,,23.135131755450967
,27.042891571743624,,24.082467468491615,,21.891753632085123
