Paper_ID,DOI,Source,Cultivar,Gene_Target,Modification_Type,Genotype_Line,Stomatal_Density_mm2,WT_Stomatal_Density_mm2,Relative_Stomatal_Reduction_Pct,Photosynthetic_Rate_A,Stomatal_Conductance_gs,WUE_intrinsic,CO2_ppm,PPFD_umol,Temperature_C,RH_Pct,Water_Treatment,Extraction_Method,VPD_kPa,VPD_x_Reduction,PPFD_x_Reduction,Reduction_Squared,Is_Drought,Study_Karavolias2023,Study_Karavolias2024
Karavolias2024,10.1111/pbi.14464,Fig1b_4b,Kitaake,OsSTOMAGEN,Promoter_Edit,Allele 5,386.23501199040766,369.736211031175,-4.46231677260347,18.0,0.1127012522361359,159.71428571428578,420.0,1500.0,31.0,50.0,Drought,WebPlotDigitizer,2.2462961255592915,-10.023684877317416,-6.693475158905205,19.912270979058246,1,0,1
Karavolias2024,10.1111/pbi.14464,Fig1b_4b,Kitaake,OsSTOMAGEN,Promoter_Edit,Allele 5,386.23501199040766,369.736211031175,-4.46231677260347,18.0,0.2021466905187834,89.04424778761069,420.0,1500.0,31.0,50.0,Drought,WebPlotDigitizer,2.2462961255592915,-10.023684877317416,-6.693475158905205,19.912270979058246,1,0,1
Karavolias2024,10.1111/pbi.14464,Fig1b_4b,Kitaake,OsSTOMAGEN,Promoter_Edit,Allele 5,386.23501199040766,369.736211031175,-4.46231677260347,18.0,0.2191413237924865,82.13877551020411,420.0,1500.0,31.0,50.0,Drought,WebPlotDigitizer,2.2462961255592915,-10.023684877317416,-6.693475158905205,19.912270979058246,1,0,1
Karavolias2024,10.1111/pbi.14464,Fig1b_4b,Kitaake,OsSTOMAGEN,Promoter_Edit,Allele 5,386.23501199040766,369.736211031175,-4.46231677260347,18.0,0.2540250447227191,70.85915492957749,420.0,1500.0,31.0,50.0,Drought,WebPlotDigitizer,2.2462961255592915,-10.023684877317416,-6.693475158905205,19.912270979058246,1,0,1
Karavolias2024,10.1111/pbi.14464,Fig1b_4b,Kitaake,OsSTOMAGEN,Promoter_Edit,Allele 5,386.23501199040766,369.736211031175,-4.46231677260347,18.0,0.3515205724508049,51.20610687022902,420.0,1500.0,31.0,50.0,Drought,WebPlotDigitizer,2.2462961255592915,-10.023684877317416,-6.693475158905205,19.912270979058246,1,0,1
Karavolias2024,10.1111/pbi.14464,Fig1b_4b,Kitaake,OsSTOMAGEN,Promoter_Edit,Allele 5,386.23501199040766,369.736211031175,-4.46231677260347,18.0,0.3899821109123433,46.15596330275231,420.0,1500.0,31.0,50.0,Drought,WebPlotDigitizer,2.2462961255592915,-10.023684877317416,-6.693475158905205,19.912270979058246,1,0,1
Karavolias2024,10.1111/pbi.14464,Fig1b_4a,Kitaake,OsSTOMAGEN,Promoter_Edit,Allele 6,436.1151079136691,369.736211031175,-17.953041899079025,24.0,0.1679536679536679,142.896551724138,420.0,1500.0,29.0,60.0,Well_Watered,WebPlotDigitizer,1.6022710400343683,-28.76563911541794,-26.929562848618538,322.311713430087,0,0,1
Karavolias2024,10.1111/pbi.14464,Fig1b_4a,Kitaake,OsSTOMAGEN,Promoter_Edit,Allele 6,436.1151079136691,369.736211031175,-17.953041899079025,24.0,0.2364864864864864,101.48571428571432,420.0,1500.0,29.0,60.0,Well_Watered,WebPlotDigitizer,1.6022710400343683,-28.76563911541794,-26.929562848618538,322.311713430087,0,0,1
Karavolias2024,10.1111/pbi.14464,Fig1b_4a,Kitaake,OsSTOMAGEN,Promoter_Edit,Allele 6,436.1151079136691,369.736211031175,-17.953041899079025,24.0,0.3223938223938224,74.44311377245508,420.0,1500.0,29.0,60.0,Well_Watered,WebPlotDigitizer,1.6022710400343683,-28.76563911541794,-26.929562848618538,322.311713430087,0,0,1
Karavolias2024,10.1111/pbi.14464,Fig1b_4a,Kitaake,OsSTOMAGEN,Promoter_Edit,Allele 6,436.1151079136691,369.736211031175,-17.953041899079025,24.0,0.333976833976834,71.86127167630057,420.0,1500.0,29.0,60.0,Well_Watered,WebPlotDigitizer,1.6022710400343683,-28.76563911541794,-26.929562848618538,322.311713430087,0,0,1
Karavolias2024,10.1111/pbi.14464,Fig1b_4a,Kitaake,OsSTOMAGEN,Promoter_Edit,Allele 6,436.1151079136691,369.736211031175,-17.953041899079025,24.0,0.3648648648648648,65.77777777777779,420.0,1500.0,29.0,60.0,Well_Watered,WebPlotDigitizer,1.6022710400343683,-28.76563911541794,-26.929562848618538,322.311713430087,0,0,1
Karavolias2024,10.1111/pbi.14464,Fig1b_4a,Kitaake,OsSTOMAGEN,Promoter_Edit,Allele 6,436.1151079136691,369.736211031175,-17.953041899079025,24.0,0.3696911196911197,64.91906005221932,420.0,1500.0,29.0,60.0,Well_Watered,WebPlotDigitizer,1.6022710400343683,-28.76563911541794,-26.929562848618538,322.311713430087,0,0,1
Karavolias2024,10.1111/pbi.14464,Fig1b_4a,Kitaake,OsSTOMAGEN,Promoter_Edit,Allele 6,436.1151079136691,369.736211031175,-17.953041899079025,24.0,0.4498069498069498,53.35622317596567,420.0,1500.0,29.0,60.0,Well_Watered,WebPlotDigitizer,1.6022710400343683,-28.76563911541794,-26.929562848618538,322.311713430087,0,0,1
Karavolias2024,10.1111/pbi.14464,Fig1b_4a,Kitaake,OsSTOMAGEN,Promoter_Edit,Allele 6,436.1151079136691,369.736211031175,-17.953041899079025,24.0,0.4739382239382239,50.63951120162933,420.0,1500.0,29.0,60.0,Well_Watered,WebPlotDigitizer,1.6022710400343683,-28.76563911541794,-26.929562848618538,322.311713430087,0,0,1
Karavolias2024,10.1111/pbi.14464,Fig1b_4b,Kitaake,OsSTOMAGEN,Promoter_Edit,Allele 6,436.1151079136691,369.736211031175,-17.953041899079025,18.0,0.1100178890876564,163.60975609756116,420.0,1500.0,31.0,50.0,Drought,WebPlotDigitizer,2.2462961255592915,-40.327848459904835,-26.929562848618538,322.311713430087,1,0,1
Karavolias2024,10.1111/pbi.14464,Fig1b_4b,Kitaake,OsSTOMAGEN,Promoter_Edit,Allele 6,436.1151079136691,369.736211031175,-17.953041899079025,18.0,0.1350626118067978,133.271523178808,420.0,1500.0,31.0,50.0,Drought,WebPlotDigitizer,2.2462961255592915,-40.327848459904835,-26.929562848618538,322.311713430087,1,0,1
Karavolias2024,10.1111/pbi.14464,Fig1b_4b,Kitaake,OsSTOMAGEN,Promoter_Edit,Allele 6,436.1151079136691,369.736211031175,-17.953041899079025,18.0,0.1305903398926654,137.83561643835623,420.0,1500.0,31.0,50.0,Drought,WebPlotDigitizer,2.2462961255592915,-40.327848459904835,-26.929562848618538,322.311713430087,1,0,1
Karavolias2024,10.1111/pbi.14464,Fig1b_4b,Kitaake,OsSTOMAGEN,Promoter_Edit,Allele 6,436.1151079136691,369.736211031175,-17.953041899079025,18.0,0.1484794275491949,121.22891566265066,420.0,1500.0,31.0,50.0,Drought,WebPlotDigitizer,2.2462961255592915,-40.327848459904835,-26.929562848618538,322.311713430087,1,0,1
Karavolias2024,10.1111/pbi.14464,Fig1b_4b,Kitaake,OsSTOMAGEN,Promoter_Edit,Allele 6,436.1151079136691,369.736211031175,-17.953041899079025,18.0,0.1967799642218246,91.47272727272733,420.0,1500.0,31.0,50.0,Drought,WebPlotDigitizer,2.2462961255592915,-40.327848459904835,-26.929562848618538,322.311713430087,1,0,1
Karavolias2024,10.1111/pbi.14464,Fig1b_4b,Kitaake,OsSTOMAGEN,Promoter_Edit,Allele 6,436.1151079136691,369.736211031175,-17.953041899079025,18.0,0.2486583184257602,72.38848920863312,420.0,1500.0,31.0,50.0,Drought,WebPlotDigitizer,2.2462961255592915,-40.327848459904835,-26.929562848618538,322.311713430087,1,0,1
Karavolias2024,10.1111/pbi.14464,Fig1b_4b,Kitaake,OsSTOMAGEN,Promoter_Edit,Allele 6,436.1151079136691,369.736211031175,-17.953041899079025,18.0,0.2486583184257602,72.38848920863312,420.0,1500.0,31.0,50.0,Drought,WebPlotDigitizer,2.2462961255592915,-40.327848459904835,-26.929562848618538,322.311713430087,1,0,1
Karavolias2024,10.1111/pbi.14464,Fig1b_4b,Kitaake,OsSTOMAGEN,Promoter_Edit,Allele 6,436.1151079136691,369.736211031175,-17.953041899079025,18.0,0.3720930232558139,48.37500000000001,420.0,1500.0,31.0,50.0,Drought,WebPlotDigitizer,2.2462961255592915,-40.327848459904835,-26.929562848618538,322.311713430087,1,0,1
